InvoiceNo,CustomerID,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,InvoiceDate,Country,Revenue
INV204351,10542,4044,Product_221,Beauty,LG,4,489.18,01-07-2023 07:00,India,1956.72
INV204352,10167,2394,Product_25,Home,Adidas,4,58.24,01-07-2023 08:00,USA,232.96
INV204353,10378,2990,Product_170,Grocery,LG,7,153.66,01-07-2023 09:00,France,1075.62
INV204354,10901,8176,Product_159,Fashion,Philips,7,61.74,01-07-2023 10:00,Germany,432.18
INV204355,10289,5498,Product_279,Home,Adidas,2,262.39,01-07-2023 11:00,France,524.78
INV204356,10586,9888,Product_154,Accessories,LG,6,426.55,01-07-2023 12:00,Germany,2559.3
INV204357,10760,1473,Product_42,Accessories,Apple,1,76.59,01-07-2023 13:00,India,76.59
INV204358,10531,8958,Product_206,Accessories,Adidas,2,498.47,01-07-2023 14:00,USA,996.94
INV204359,10109,1155,Product_21,Home,Nike,1,197.46,01-07-2023 15:00,Germany,197.46
INV204360,10477,6446,Product_42,Accessories,Samsung,1,340.11,01-07-2023 16:00,India,340.11
INV204361,10933,3262,Product_143,Electronics,Philips,3,473.64,01-07-2023 17:00,Germany,1420.92
INV204362,10872,5903,Product_222,Home,Nike,7,117.2,01-07-2023 18:00,India,820.4
INV204363,10985,9029,Product_62,Fashion,Loreal,6,218.68,01-07-2023 19:00,UK,1312.08
INV204364,10253,7851,Product_87,Accessories,LG,3,427.95,01-07-2023 20:00,UK,1283.85
INV204365,10911,3808,Product_187,Accessories,Apple,7,395.52,01-07-2023 21:00,Germany,2768.64
INV204366,10396,9112,Product_113,Grocery,Nike,3,461.69,01-07-2023 22:00,India,1385.07
INV204367,10234,1298,Product_183,Accessories,Nike,3,460.95,01-07-2023 23:00,India,1382.85
INV204368,10353,4152,Product_292,Accessories,Philips,4,207.13,02-07-2023 00:00,USA,828.52
INV204369,10832,3567,Product_259,Grocery,Sony,5,439.53,02-07-2023 01:00,UK,2197.65
INV204370,10128,4489,Product_23,Beauty,LG,2,271.85,02-07-2023 02:00,Germany,543.7
INV204371,10113,8451,Product_278,Fashion,Nike,3,497.51,02-07-2023 03:00,India,1492.53
INV204372,10741,8462,Product_185,Beauty,Nike,5,245.34,02-07-2023 04:00,India,1226.7
INV204373,10488,9418,Product_27,Fashion,Adidas,2,263.82,02-07-2023 05:00,USA,527.64
INV204374,10069,4313,Product_162,Grocery,Nike,6,16.14,02-07-2023 06:00,France,96.84
INV204375,10178,5582,Product_277,Accessories,Loreal,4,348.88,02-07-2023 07:00,India,1395.52
INV204376,10431,3003,Product_183,Electronics,Samsung,3,237.83,02-07-2023 08:00,UK,713.49
INV204377,10635,4819,Product_167,Home,Sony,2,459.77,02-07-2023 09:00,Germany,919.54
INV204378,10530,6082,Product_149,Home,Samsung,2,268.86,02-07-2023 10:00,UK,537.72
INV204379,10379,8406,Product_246,Accessories,Philips,1,173.04,02-07-2023 11:00,Germany,173.04
INV204380,10357,7162,Product_188,Grocery,Apple,2,203.64,02-07-2023 12:00,USA,407.28
INV204381,10580,6333,Product_18,Home,Nike,1,278.05,02-07-2023 13:00,France,278.05
INV204382,10195,2374,Product_170,Fashion,Adidas,2,398.1,02-07-2023 14:00,France,796.2
INV204383,10450,3793,Product_164,Accessories,Sony,3,382.22,02-07-2023 15:00,France,1146.66
INV204384,10619,7172,Product_270,Home,Loreal,1,416.85,02-07-2023 16:00,Germany,416.85
INV204385,10586,2103,Product_75,Fashion,Samsung,7,45.86,02-07-2023 17:00,France,321.02
INV204386,10837,5635,Product_0,Beauty,Adidas,7,252.96,02-07-2023 18:00,France,1770.72
INV204387,10183,2444,Product_90,Home,Loreal,7,129.73,02-07-2023 19:00,India,908.11
INV204388,10065,5080,Product_226,Electronics,Sony,4,188.58,02-07-2023 20:00,Germany,754.32
INV204389,10721,2858,Product_194,Accessories,LG,7,320.97,02-07-2023 21:00,India,2246.79
INV204390,10620,2902,Product_251,Beauty,Apple,3,52.45,02-07-2023 22:00,France,157.35
INV204391,10489,5614,Product_21,Accessories,Samsung,5,438.85,02-07-2023 23:00,UK,2194.25
INV204392,10306,5743,Product_192,Electronics,Samsung,6,267.03,03-07-2023 00:00,France,1602.18
INV204393,10176,3825,Product_137,Fashion,Philips,4,36.68,03-07-2023 01:00,Germany,146.72
INV204394,10118,8501,Product_242,Electronics,Nike,4,195,03-07-2023 02:00,Germany,780
INV204395,10772,6801,Product_158,Beauty,Apple,6,270.39,03-07-2023 03:00,UK,1622.34
INV204396,10050,6130,Product_147,Fashion,LG,3,205.61,03-07-2023 04:00,India,616.83
INV204397,10184,3087,Product_115,Beauty,Loreal,1,65.49,03-07-2023 05:00,France,65.49
INV204398,10462,3190,Product_253,Accessories,LG,1,477.14,03-07-2023 06:00,India,477.14
INV204399,10166,7300,Product_170,Fashion,Sony,3,312.44,03-07-2023 07:00,USA,937.32
INV204400,10650,5756,Product_148,Grocery,LG,5,343.39,03-07-2023 08:00,Germany,1716.95
INV204401,10734,2330,Product_22,Grocery,LG,2,126.02,03-07-2023 09:00,India,252.04
INV204402,10245,4080,Product_172,Grocery,Apple,6,120.31,03-07-2023 10:00,France,721.86
INV204403,10664,6260,Product_238,Home,Apple,7,480.53,03-07-2023 11:00,France,3363.71
INV204404,10679,1744,Product_137,Accessories,Apple,4,329.8,03-07-2023 12:00,India,1319.2
INV204405,10058,6301,Product_263,Grocery,Apple,4,57.12,03-07-2023 13:00,Germany,228.48
INV204406,10183,5157,Product_22,Accessories,Adidas,7,261.16,03-07-2023 14:00,UK,1828.12
INV204407,10000,1998,Product_291,Electronics,Philips,6,388.07,03-07-2023 15:00,Germany,2328.42
INV204408,10550,9361,Product_2,Accessories,Loreal,1,96.94,03-07-2023 16:00,India,96.94
INV204409,10477,6155,Product_164,Accessories,Sony,2,72.98,03-07-2023 17:00,USA,145.96
INV204410,10085,4689,Product_128,Electronics,Nike,5,242.33,03-07-2023 18:00,USA,1211.65
INV204411,10223,6682,Product_60,Fashion,Philips,1,205.01,03-07-2023 19:00,UK,205.01
INV204412,10454,5233,Product_292,Electronics,Apple,7,295.97,03-07-2023 20:00,USA,2071.79
INV204413,10713,9631,Product_12,Fashion,Apple,3,170.81,03-07-2023 21:00,Germany,512.43
INV204414,10439,8338,Product_31,Grocery,Loreal,4,161.08,03-07-2023 22:00,UK,644.32
INV204415,10911,7805,Product_227,Grocery,LG,1,39.15,03-07-2023 23:00,France,39.15
INV204416,10480,7651,Product_62,Accessories,Apple,7,383.72,04-07-2023 00:00,UK,2686.04
INV204417,10305,5042,Product_294,Grocery,Loreal,5,261.17,04-07-2023 01:00,India,1305.85
INV204418,10311,4597,Product_182,Beauty,Sony,3,47.21,04-07-2023 02:00,Germany,141.63
INV204419,10774,9170,Product_60,Beauty,LG,4,56.54,04-07-2023 03:00,Germany,226.16
INV204420,10928,1982,Product_21,Home,Adidas,7,311,04-07-2023 04:00,UK,2177
INV204421,10285,6406,Product_92,Accessories,LG,7,170.83,04-07-2023 05:00,UK,1195.81
INV204422,10105,8889,Product_121,Beauty,Philips,6,238.57,04-07-2023 06:00,India,1431.42
INV204423,10989,5126,Product_262,Electronics,Adidas,6,470.79,04-07-2023 07:00,UK,2824.74
INV204424,10462,1983,Product_81,Home,Loreal,2,163.83,04-07-2023 08:00,Germany,327.66
INV204425,10915,7852,Product_58,Electronics,Loreal,1,131.22,04-07-2023 09:00,Germany,131.22
INV204426,10668,4420,Product_113,Home,LG,6,191.09,04-07-2023 10:00,USA,1146.54
INV204427,10462,2780,Product_295,Fashion,Loreal,7,202.56,04-07-2023 11:00,India,1417.92
INV204428,10041,3769,Product_208,Grocery,Loreal,6,261.95,04-07-2023 12:00,India,1571.7
INV204429,10103,5851,Product_27,Beauty,Samsung,6,478.22,04-07-2023 13:00,Germany,2869.32
INV204430,10220,9432,Product_131,Beauty,Nike,3,379.83,04-07-2023 14:00,Germany,1139.49
INV204431,10024,9025,Product_267,Accessories,Sony,7,92.31,04-07-2023 15:00,Germany,646.17
INV204432,10622,5640,Product_225,Electronics,Adidas,4,438.87,04-07-2023 16:00,Germany,1755.48
INV204433,10729,1517,Product_24,Electronics,Adidas,4,40.53,04-07-2023 17:00,USA,162.12
INV204434,10906,4131,Product_68,Beauty,Apple,4,281.79,04-07-2023 18:00,UK,1127.16
INV204435,10197,7992,Product_198,Fashion,LG,7,120.6,04-07-2023 19:00,Germany,844.2
INV204436,10143,5890,Product_274,Fashion,Sony,5,206.3,04-07-2023 20:00,France,1031.5
INV204437,10739,5005,Product_200,Accessories,Samsung,1,136.5,04-07-2023 21:00,USA,136.5
INV204438,10046,5635,Product_262,Grocery,Loreal,6,456.4,04-07-2023 22:00,UK,2738.4
INV204439,10925,6528,Product_20,Grocery,Samsung,4,387.55,04-07-2023 23:00,France,1550.2
INV204440,10812,8801,Product_228,Beauty,Adidas,4,56.54,05-07-2023 00:00,India,226.16
INV204441,10787,2089,Product_133,Accessories,Philips,3,287.03,05-07-2023 01:00,UK,861.09
INV204442,10595,9119,Product_123,Grocery,Adidas,5,387.48,05-07-2023 02:00,France,1937.4
INV204443,10586,6194,Product_179,Beauty,LG,7,258.23,05-07-2023 03:00,UK,1807.61
INV204444,10847,3748,Product_221,Beauty,Nike,6,289.99,05-07-2023 04:00,USA,1739.94
INV204445,10894,1934,Product_199,Home,Apple,7,464.2,05-07-2023 05:00,Germany,3249.4
INV204446,10812,8784,Product_169,Beauty,Samsung,2,212.47,05-07-2023 06:00,UK,424.94
INV204447,10738,2096,Product_294,Accessories,Philips,2,216.2,05-07-2023 07:00,UK,432.4
INV204448,10755,1409,Product_181,Fashion,Samsung,2,280.56,05-07-2023 08:00,UK,561.12
INV204449,10140,9922,Product_173,Grocery,Philips,7,241.44,05-07-2023 09:00,Germany,1690.08
INV204450,10982,9657,Product_70,Fashion,LG,2,113.42,05-07-2023 10:00,India,226.84
INV204451,10762,8015,Product_93,Home,Nike,2,440.28,05-07-2023 11:00,UK,880.56
INV204452,10973,4797,Product_173,Accessories,Philips,6,12.78,05-07-2023 12:00,Germany,76.68
INV204453,10049,2558,Product_139,Grocery,Philips,3,363.89,05-07-2023 13:00,UK,1091.67
INV204454,10415,9668,Product_139,Electronics,Apple,7,39.48,05-07-2023 14:00,India,276.36
INV204455,10437,2461,Product_8,Grocery,Philips,2,360.11,05-07-2023 15:00,UK,720.22
INV204456,10215,1279,Product_109,Home,Nike,1,423.74,05-07-2023 16:00,UK,423.74
INV204457,10604,2171,Product_274,Home,LG,4,257.39,05-07-2023 17:00,India,1029.56
INV204458,10078,8555,Product_145,Electronics,Adidas,4,242.49,05-07-2023 18:00,USA,969.96
INV204459,10619,1363,Product_170,Fashion,Loreal,1,393.37,05-07-2023 19:00,Germany,393.37
INV204460,10514,2259,Product_76,Grocery,Philips,4,26.09,05-07-2023 20:00,UK,104.36
INV204461,10325,8302,Product_74,Home,Adidas,3,370.6,05-07-2023 21:00,France,1111.8
INV204462,10736,7324,Product_299,Electronics,Nike,4,25.61,05-07-2023 22:00,UK,102.44
INV204463,10406,5932,Product_79,Grocery,Philips,4,55.04,05-07-2023 23:00,India,220.16
INV204464,10426,9536,Product_236,Accessories,Nike,5,177.01,06-07-2023 00:00,France,885.05
INV204465,10642,3186,Product_213,Home,Apple,1,468.94,06-07-2023 01:00,USA,468.94
INV204466,10276,5482,Product_26,Beauty,Adidas,2,204.23,06-07-2023 02:00,Germany,408.46
INV204467,10056,5108,Product_239,Accessories,Apple,2,83.05,06-07-2023 03:00,USA,166.1
INV204468,10617,9876,Product_159,Electronics,Adidas,7,89.1,06-07-2023 04:00,India,623.7
INV204469,10423,6204,Product_244,Beauty,Nike,6,476.72,06-07-2023 05:00,UK,2860.32
INV204470,10549,9997,Product_255,Beauty,Nike,3,416.3,06-07-2023 06:00,France,1248.9
INV204471,10538,2620,Product_246,Beauty,Nike,1,429.7,06-07-2023 07:00,India,429.7
INV204472,10149,9055,Product_280,Fashion,Nike,1,293.42,06-07-2023 08:00,USA,293.42
INV204473,10381,3582,Product_279,Fashion,Nike,5,407.67,06-07-2023 09:00,Germany,2038.35
INV204474,10259,5730,Product_89,Fashion,Apple,4,225.26,06-07-2023 10:00,India,901.04
INV204475,10702,7204,Product_84,Accessories,Sony,4,193.32,06-07-2023 11:00,USA,773.28
INV204476,10924,2140,Product_206,Beauty,Apple,7,255.47,06-07-2023 12:00,France,1788.29
INV204477,10521,5898,Product_245,Electronics,LG,6,459.7,06-07-2023 13:00,Germany,2758.2
INV204478,10822,9982,Product_19,Home,Apple,4,205.32,06-07-2023 14:00,India,821.28
INV204479,10385,2109,Product_58,Beauty,Samsung,5,475.13,06-07-2023 15:00,UK,2375.65
INV204480,10380,5283,Product_40,Electronics,Adidas,2,484.51,06-07-2023 16:00,USA,969.02
INV204481,10668,8054,Product_160,Fashion,LG,4,373.26,06-07-2023 17:00,USA,1493.04
INV204482,10774,6110,Product_88,Electronics,Sony,4,102.56,06-07-2023 18:00,India,410.24
INV204483,10124,4365,Product_246,Beauty,Philips,6,298.89,06-07-2023 19:00,Germany,1793.34
INV204484,10172,9060,Product_263,Fashion,Philips,2,362.91,06-07-2023 20:00,Germany,725.82
INV204485,10239,2407,Product_177,Accessories,Nike,3,275.67,06-07-2023 21:00,France,827.01
INV204486,10195,7254,Product_273,Home,Philips,6,216.38,06-07-2023 22:00,USA,1298.28
INV204487,10672,9850,Product_234,Accessories,Adidas,4,382.78,06-07-2023 23:00,Germany,1531.12
INV204488,10413,1279,Product_295,Home,Philips,2,179.93,07-07-2023 00:00,USA,359.86
INV204489,10581,7903,Product_249,Home,LG,3,336.83,07-07-2023 01:00,UK,1010.49
INV204490,10908,5101,Product_298,Beauty,Loreal,3,390.64,07-07-2023 02:00,France,1171.92
INV204491,10602,3319,Product_107,Fashion,Loreal,6,424.64,07-07-2023 03:00,UK,2547.84
INV204492,10527,2175,Product_227,Electronics,LG,4,48.57,07-07-2023 04:00,USA,194.28
INV204493,10330,3479,Product_157,Electronics,Sony,7,84.67,07-07-2023 05:00,Germany,592.69
INV204494,10732,2040,Product_223,Grocery,Nike,7,449.27,07-07-2023 06:00,France,3144.89
INV204495,10528,1604,Product_121,Accessories,Adidas,5,431.73,07-07-2023 07:00,India,2158.65
INV204496,10535,2380,Product_180,Accessories,LG,2,56.91,07-07-2023 08:00,France,113.82
INV204497,10615,8167,Product_291,Home,Sony,2,19.02,07-07-2023 09:00,USA,38.04
INV204498,10143,4565,Product_237,Home,LG,3,227.47,07-07-2023 10:00,India,682.41
INV204499,10395,9645,Product_93,Accessories,LG,4,151.05,07-07-2023 11:00,India,604.2
INV204500,10004,9592,Product_78,Electronics,Apple,3,356.34,07-07-2023 12:00,Germany,1069.02
INV204501,10492,9989,Product_271,Fashion,Nike,1,437.47,07-07-2023 13:00,USA,437.47
INV204502,10327,7393,Product_171,Electronics,Apple,2,136.64,07-07-2023 14:00,USA,273.28
INV204503,10478,3003,Product_213,Home,Philips,2,410.97,07-07-2023 15:00,USA,821.94
INV204504,10920,3738,Product_70,Grocery,Sony,4,245.97,07-07-2023 16:00,India,983.88
INV204505,10464,8313,Product_270,Electronics,Apple,1,398.15,07-07-2023 17:00,France,398.15
INV204506,10165,8925,Product_212,Accessories,LG,7,278.94,07-07-2023 18:00,India,1952.58
INV204507,10753,6453,Product_160,Home,Apple,4,493.87,07-07-2023 19:00,UK,1975.48
INV204508,10575,6098,Product_107,Beauty,LG,7,22.86,07-07-2023 20:00,France,160.02
INV204509,10060,3378,Product_234,Accessories,Loreal,5,278.6,07-07-2023 21:00,USA,1393
INV204510,10849,9620,Product_116,Fashion,Loreal,5,205.44,07-07-2023 22:00,USA,1027.2
INV204511,10689,6718,Product_192,Accessories,LG,3,328.96,07-07-2023 23:00,India,986.88
INV204512,10846,4768,Product_136,Accessories,Apple,4,285.53,08-07-2023 00:00,France,1142.12
INV204513,10872,6564,Product_147,Beauty,Loreal,6,234.86,08-07-2023 01:00,France,1409.16
INV204514,10267,2873,Product_129,Electronics,Loreal,5,187.34,08-07-2023 02:00,USA,936.7
INV204515,10896,9841,Product_81,Grocery,Nike,3,132.82,08-07-2023 03:00,Germany,398.46
INV204516,10431,8674,Product_292,Beauty,Philips,6,141.01,08-07-2023 04:00,UK,846.06
INV204517,10023,1404,Product_50,Fashion,Apple,3,305.63,08-07-2023 05:00,France,916.89
INV204518,10593,2741,Product_245,Beauty,Samsung,1,379.39,08-07-2023 06:00,India,379.39
INV204519,10858,4306,Product_67,Accessories,Adidas,2,128.89,08-07-2023 07:00,France,257.78
INV204520,10012,5050,Product_244,Electronics,LG,6,455.04,08-07-2023 08:00,UK,2730.24
INV204521,10184,8889,Product_2,Fashion,Philips,2,87.52,08-07-2023 09:00,UK,175.04
INV204522,10465,4845,Product_277,Grocery,Nike,6,305.78,08-07-2023 10:00,USA,1834.68
INV204523,10540,3102,Product_286,Beauty,Sony,4,498.62,08-07-2023 11:00,India,1994.48
INV204524,10883,8295,Product_263,Fashion,Apple,2,361.36,08-07-2023 12:00,France,722.72
INV204525,10291,1089,Product_285,Fashion,LG,7,19.45,08-07-2023 13:00,Germany,136.15
INV204526,10720,3593,Product_265,Home,Loreal,5,473.38,08-07-2023 14:00,USA,2366.9
INV204527,10904,5520,Product_93,Fashion,LG,1,498.63,08-07-2023 15:00,Germany,498.63
INV204528,10656,2277,Product_24,Home,Philips,1,362.97,08-07-2023 16:00,Germany,362.97
INV204529,10134,6203,Product_80,Beauty,Loreal,3,391.34,08-07-2023 17:00,Germany,1174.02
INV204530,10533,2088,Product_90,Home,Sony,1,422.21,08-07-2023 18:00,France,422.21
INV204531,10546,3255,Product_92,Beauty,Nike,7,333.14,08-07-2023 19:00,Germany,2331.98
INV204532,10431,3339,Product_10,Accessories,LG,2,363.77,08-07-2023 20:00,Germany,727.54
INV204533,10429,9667,Product_1,Grocery,Nike,2,256.27,08-07-2023 21:00,India,512.54
INV204534,10682,3522,Product_232,Home,LG,3,175.63,08-07-2023 22:00,Germany,526.89
INV204535,10921,5669,Product_268,Grocery,Philips,6,38.79,08-07-2023 23:00,Germany,232.74
INV204536,10547,6250,Product_148,Fashion,Philips,2,283.66,09-07-2023 00:00,USA,567.32
INV204537,10234,4306,Product_233,Grocery,Adidas,7,273.88,09-07-2023 01:00,UK,1917.16
INV204538,10243,2318,Product_205,Grocery,Apple,3,293.77,09-07-2023 02:00,UK,881.31
INV204539,10843,9473,Product_1,Grocery,Samsung,6,207.06,09-07-2023 03:00,Germany,1242.36
INV204540,10282,1772,Product_256,Electronics,Samsung,4,308.33,09-07-2023 04:00,Germany,1233.32
INV204541,10756,2710,Product_205,Fashion,LG,3,141.83,09-07-2023 05:00,France,425.49
INV204542,10309,4958,Product_87,Beauty,Nike,5,284.52,09-07-2023 06:00,Germany,1422.6
INV204543,10855,3386,Product_13,Electronics,Apple,7,424.35,09-07-2023 07:00,UK,2970.45
INV204544,10074,5169,Product_166,Fashion,Sony,5,378.36,09-07-2023 08:00,India,1891.8
INV204545,10706,7675,Product_281,Grocery,Adidas,3,473.66,09-07-2023 09:00,France,1420.98
INV204546,10205,8339,Product_221,Grocery,Apple,4,218.81,09-07-2023 10:00,India,875.24
INV204547,10828,9616,Product_279,Grocery,Apple,3,183.67,09-07-2023 11:00,India,551.01
INV204548,10564,3643,Product_92,Electronics,Sony,6,457,09-07-2023 12:00,India,2742
INV204549,10817,9920,Product_252,Beauty,LG,5,274.02,09-07-2023 13:00,USA,1370.1
INV204550,10164,3930,Product_298,Fashion,LG,2,275.38,09-07-2023 14:00,France,550.76
INV204551,10444,1073,Product_76,Accessories,LG,3,337.12,09-07-2023 15:00,India,1011.36
INV204552,10223,1049,Product_275,Home,Loreal,5,235.38,09-07-2023 16:00,India,1176.9
INV204553,10175,8220,Product_114,Accessories,Apple,7,473.35,09-07-2023 17:00,Germany,3313.45
INV204554,10197,7462,Product_238,Home,Sony,2,402.82,09-07-2023 18:00,India,805.64
INV204555,10034,8028,Product_180,Beauty,Samsung,3,349.01,09-07-2023 19:00,UK,1047.03
INV204556,10445,5093,Product_139,Electronics,Sony,3,353.79,09-07-2023 20:00,Germany,1061.37
INV204557,10492,6612,Product_185,Home,LG,3,405.99,09-07-2023 21:00,France,1217.97
INV204558,10800,3056,Product_20,Electronics,Sony,5,13.87,09-07-2023 22:00,India,69.35
INV204559,10815,2538,Product_277,Accessories,Samsung,3,365.54,09-07-2023 23:00,Germany,1096.62
INV204560,10658,4209,Product_41,Home,Samsung,2,172.46,10-07-2023 00:00,India,344.92
INV204561,10347,9226,Product_218,Beauty,Nike,5,470.83,10-07-2023 01:00,UK,2354.15
INV204562,10603,8394,Product_277,Electronics,Sony,7,252.78,10-07-2023 02:00,France,1769.46
INV204563,10713,2836,Product_7,Accessories,Nike,2,301.64,10-07-2023 03:00,Germany,603.28
INV204564,10104,5002,Product_193,Grocery,Adidas,1,246.29,10-07-2023 04:00,USA,246.29
INV204565,10849,2562,Product_155,Electronics,Philips,1,27.09,10-07-2023 05:00,Germany,27.09
INV204566,10012,6376,Product_190,Home,Nike,3,131.78,10-07-2023 06:00,Germany,395.34
INV204567,10425,4206,Product_178,Accessories,Adidas,6,60.62,10-07-2023 07:00,UK,363.72
INV204568,10373,2529,Product_293,Electronics,Sony,7,470.03,10-07-2023 08:00,UK,3290.21
INV204569,10569,9377,Product_254,Beauty,Loreal,3,16.65,10-07-2023 09:00,UK,49.95
INV204570,10326,2324,Product_158,Home,Philips,5,438.5,10-07-2023 10:00,UK,2192.5
INV204571,10886,6737,Product_254,Grocery,Apple,2,317.25,10-07-2023 11:00,France,634.5
INV204572,10002,2844,Product_202,Accessories,Nike,3,494.96,10-07-2023 12:00,Germany,1484.88
INV204573,10802,3929,Product_229,Beauty,Apple,7,75.91,10-07-2023 13:00,USA,531.37
INV204574,10758,2275,Product_11,Grocery,Adidas,5,55.49,10-07-2023 14:00,Germany,277.45
INV204575,10080,9458,Product_194,Electronics,Philips,1,47.89,10-07-2023 15:00,France,47.89
INV204576,10066,1218,Product_41,Fashion,LG,2,16.04,10-07-2023 16:00,UK,32.08
INV204577,10471,5354,Product_1,Grocery,Nike,7,139.09,10-07-2023 17:00,India,973.63
INV204578,10238,4781,Product_0,Home,Nike,5,162.49,10-07-2023 18:00,USA,812.45
INV204579,10071,1549,Product_24,Accessories,Adidas,3,63.81,10-07-2023 19:00,India,191.43
INV204580,10237,8851,Product_186,Home,LG,2,398.82,10-07-2023 20:00,France,797.64
INV204581,10782,9187,Product_255,Beauty,Loreal,7,169.52,10-07-2023 21:00,USA,1186.64
INV204582,10484,2878,Product_92,Beauty,Apple,2,412.57,10-07-2023 22:00,USA,825.14
INV204583,10410,6828,Product_17,Electronics,Adidas,1,238.95,10-07-2023 23:00,France,238.95
INV204584,10874,2650,Product_1,Electronics,Adidas,7,261.58,11-07-2023 00:00,Germany,1831.06
